"player_id","team_id","general_position","minutes_played","shots","shots_on_target","goals","xgoals","xplace","goals_minus_xgoals","key_passes","primary_assists","xassists","primary_assists_minus_xassists","goals_plus_primary_assists","xgoals_plus_xassists","points_added","xpoints_added","player_name","birth_date","weight_lb","nationality","season_name","primary_broad_position","primary_general_position","secondary_general_position","secondary_broad_position","height_cm"
"aDQ0a6jPME","jYQJ19EqGR, pzeQZ6xQKw, kRQabn8MKZ, jYQJ8EW5GR","CB",15365,39,12,3,1.9819,1.2917,1.0181,31,1,3.5699,-2.5699,4,5.5518,0.5099,1.1206,"Shane O'Neill","1993-09-02",192,"USA","2013, 2014, 2015, 2018, 2019, 2020, 2021, 2022, 2023, 2024","DF","CB","FB","DF",187
"aDQ0a733ME","X0Oq66zq6D, APk5LGOMOW","FB",3977,10,1,0,0.2194,-7e-04,-0.2194,29,2,2.5875,-0.5875,2,2.8068,0,0.1371,"Jorge Corrales","1991-05-20",150,"Cuba","2018, 2019, 2020","DF","FB","WB","DF",175
"aDQ0a83BME","kRQand1MKZ","FB",541,0,0,0,0,0,0,1,0,0.3793,-0.3793,0,0.3793,0,0,"Justin Davis","1988-05-06",161,"USA","2017","DF","FB","CB","DF",175
"aDQ0a8lpME","kaDQ0wRqEv","CM",684,3,1,0,0.0632,-0.0329,-0.0632,2,0,0.5791,-0.5791,0,0.6423,0,0.0329,"Kenney Walker","1988-12-12",172,"USA","2014, 2015","MF","CM","DM","MF",175
"aDQ0a8plME","NWMWlBK5lz, 9z5k7Yg5A3","FB",22339,43,11,0,1.8745,-0.7259,-1.8745,84,6,6.3555,-0.3555,6,8.23,0,1.3157,"Raymon Gaddis","1990-01-13",152,"USA","2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022, 2023","DF","FB","WB","DF",175
"aDQ0adk3ME","9z5k7Yg5A3","AM",2265,78,30,16,10.7628,2.4733,5.2372,33,1,2.6941,-1.6941,17,13.4569,6.0302,5.1182,"Roland Alberg","1990-08-06",159,"Netherlands","2016, 2017","MF","AM","W","FW",180
"aDQ0aG9pME","KAqBN0Vqbg","AM",2121,41,17,4,5.1827,1.2019,-1.1827,51,4,5.3537,-1.3537,8,10.5364,3.2804,3.1056,"Aleksey Miranchuk","1995-10-17",148,"Russia","2024, 2025","MF","AM","W","FW",182
"aDQ0AgRMEv","NWMWlBK5lz","GK",4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Przemyslaw Tyton","1987-01-04",187,"Poland","2019, 2020, 2021","GK","GK","GK","GK",193
"aDQ0aJ8WME","jYQJ8EW5GR","DM",7833,61,12,6,3.6418,0.6234,2.3582,57,5,3.6675,1.3325,11,7.3093,3.6551,2.1298,"Cristian Higuita","1994-01-12",159,"Colombia","2015, 2016, 2017, 2018, 2019","MF","DM","CM","MF",175
"aDQ0aj9WME","WBLMvYAQxe, APk5LGOMOW","CB",3048,16,2,2,2.0968,-0.584,-0.0968,5,0,0.5371,-0.5371,2,2.634,0.5225,0.7392,"Futty Danso","1983-04-27",185,"Gambia","2013, 2014","DF","CB","FB","DF",190
"aDQ0aN62ME","a2lqR4JMr0, kRQabn8MKZ","FB",6180,11,4,2,0.8697,0.4516,1.1303,30,3,2.6154,0.3846,5,3.4851,0.6131,0.4906,"Ashtone Morgan","1991-02-09",165,"Canada","2013, 2014, 2015, 2016, 2017, 2018, 2019, 2021","DF","FB","WB","DF",180
"aDQ0aNE3ME","kRQand1MKZ","CB",22739,76,17,7,9.9229,-3.9676,-2.9229,29,1,2.6955,-1.6955,8,12.6183,4.3777,6.864,"Michael Boxall","1988-08-18",201,"New Zealand","2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025","DF","CB","FB","DF",187
"aDQ0aNepME","pzeQZ6xQKw","FB",73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Davy Armstrong","1991-11-03",152,"USA","2014","DF","FB","WB","DF",177
"aDQ0aNYpME","9z5k7Yg5A3, EKXMeX3Q64, Vj58weDM8n","CB",6081,10,2,0,1.0261,-0.8319,-1.0261,10,2,1.9017,0.0983,2,2.9277,0,0.5426,"Ethan White","1991-01-01",185,"USA","2013, 2014, 2015, 2016, 2017","DF","CB","FB","DF",182
"aDQ0ao1PME","lgpMOvnQzy","FB",3162,21,8,4,2.7716,1.0081,1.2284,31,3,4.3912,-1.3912,7,7.1628,0.4632,1.0662,"Sam Adekugbe","1995-01-16",165,"England","2013, 2014, 2015, 2016, 2023, 2024, 2025","DF","FB","WB","DF",175
"aDQ0avK3ME","EKXMeX3Q64","CB",24647,194,51,13,16.4158,-0.8034,-3.4158,55,5,8.4282,-3.4282,18,24.844,10.6341,10.9308,"Steven Birnbaum","1991-01-23",181,"USA","2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024","DF","CB","FB","DF",185
"aDQ0aVkWME","KAqBN0Vqbg","ST",1903,41,17,8,7.9984,-2.05,0.0016,9,0,1.6046,-1.6046,8,9.603,1.7505,4.1145,"Jamal Thiaré","1993-03-31",154,"Senegal","2023, 2024, 2025","FW","ST","W","FW",182
"aDQ0aXEEME","9z5k7Yg5A3","CB",1978,12,5,2,1.5725,0.1665,0.4275,1,0,0.1754,-0.1754,2,1.7479,2.0161,1.4589,"Ken Tribbett","1992-08-25",170,"USA","2016, 2017","DF","CB","FB","DF",187
"aDQ0knRqEv","a2lqRX2Mr0","CB",3329,8,1,0,0.5211,-0.4681,-0.5211,5,1,0.3733,0.6267,1,0.8945,0,0.3049,"Markus Holgersson","1985-04-16",174,"Sweden","2013","DF","CB","FB","DF",187
"aDQ0l7kWQE","Vj58weDM8n","FB",4113,36,7,2,1.5356,-0.0467,0.4644,32,4,3.3175,0.6825,6,4.8531,1.2516,0.9527,"Mitja Ilenic","2004-12-26",157,"Slovenia","2023, 2024, 2025","DF","FB","WB","DF",177
"aDQ0l8j3QE","Vj58weDM8n","CB",398,2,1,0,0.0798,0.0223,-0.0798,1,0,0.1231,-0.1231,0,0.2028,0,0.0231,"Vuk Latinovich","1997-09-14",181,"USA","2021, 2022","DF","CB","FB","DF",185
"aDQ0l9bRQE","wvq9B9wQWn","CB",4946,22,5,2,1.9377,0.0534,0.0623,16,1,0.9486,0.0514,3,2.8862,0.4036,1.3213,"Kyle Hiebert","1997-07-30",187,"Canada","2023, 2024, 2025","DF","CB","FB","DF",182
"aDQ0l9zGQE","pzeQZ6xQKw","ST",56,1,0,0,0.2436,-0.2436,-0.2436,0,0,0,0,0,0.2436,0,0.1899,"Yosuke Hanya","1999-01-30",171,"Japan","2023","FW","ST","W","FW",182
"aDQ0lelQEv","eVq3ya6MWO","GK",201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eldin Jakupovic","1984-10-02",187,"Switzerland","2023","GK","GK","GK","GK",190
"aDQ0lkLBQE","WBLMvYAQxe","W",302,1,1,0,0.0269,0.2189,-0.0269,1,1,0.4218,0.5782,1,0.4486,0,2.6867e-06,"Diego Gutiérrez","1999-05-01",146,"USA","2022, 2023","FW","W","ST","FW",180
"aDQ0LoylQE","YgOMngl5wN, kRQabn8MKZ","FB",9205,102,27,9,7.7436,-1.2327,1.2564,93,10,13.8601,-3.8601,19,21.6037,3.0171,4.5427,"Griffin Dorsey","1999-03-05",159,"USA","2019, 2020, 2021, 2022, 2023, 2024, 2025","DF","FB","WB","DF",182
"aDQ0lpPBQE","wvq9B9wQWn, 9z5k7Yg5A3, jYQJ19EqGR","ST",2138,76,25,10,9.4815,-1.8514,0.5185,12,2,1.8042,0.1958,12,11.2857,4.1425,6.2709,"Sam Adeniran","1998-09-30",201,"USA","2021, 2022, 2023, 2024","FW","ST","W","FW",193
"aDQ0LRYWQE","YgOMngl5wN","AM",6378,118,42,17,18.0888,0.4415,-1.0888,141,5,10.4379,-5.4379,22,28.5266,6.9614,9.6177,"Amine Bassi","1997-11-27",156,"France","2023, 2024, 2025","MF","AM","W","FW",177
"aDQ0N1Kv5E","EKXMeX3Q64","GK",707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kim Joon-Hong","2003-06-03",192,"South Korea","2025","GK","GK","GK","GK",190
"aDQ0Nd7l5E","mKAqBBmqbg","AM",263,3,1,0,0.0917,-0.0538,-0.0917,3,0,0.296,-0.296,0,0.3877,0,0.0412,"Thomas Roberts","2001-05-11",146,"USA","2019","MF","AM","W","FW",180
"aDQ0NdJP5E","APk5LGOMOW","AM",811,5,2,0,0.3432,-0.126,-0.3432,10,0,0.5308,-0.5308,0,0.874,0,0.229,"Sean Rea","2002-05-15",139,"Canada","2023","MF","AM","W","FW",170
"aDQ0NemE5E","vzqoOgNqap","W",273,4,1,0,0.1866,-0.1522,-0.1866,0,0,0,0,0,0.1866,0,0.2323,"Alan Winn","1996-02-18",165,"USA","2020","MF","W","ST","FW",177
"aDQ0NjkG5E","APk5LGOMOW","CB",5746,29,3,0,1.0309,-0.3598,-1.0309,18,1,2.1159,-1.1159,1,3.1468,0,0.6479,"Gabriele Corbo","2000-01-11",180,"Italy","2022, 2023, 2024","DF","CB","FB","DF",185
"aDQ0NL0R5E","jYQJ8EW5GR","ST",56,1,1,1,0.2792,0.1336,0.7208,0,0,0,0,1,0.2792,0,0,"Matheus Aias","1996-12-30",159,"Brazil","2020, 2021","FW","ST","W","FW",175
"aDQ0NmXW5E","eVq3ya6MWO","CM",17,1,0,0,0.0137,-0.0137,-0.0137,1,0,0.0386,-0.0386,0,0.0523,0,0.0184,"Javier Pérez","1996-03-29",161,"Spain","2019","MF","CM","DM","MF",175
"aDQ0NN635E","9z5k7Yg5A3","FB",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cole Turner","2001-07-07",181,"USA","2020, 2021","DF","FB","W","FW",187
"aDQ0NN9v5E","kaDQ0wRqEv, kRQand1MKZ","W",585,8,2,0,0.7055,-0.6412,-0.7055,7,0,0.6475,-0.6475,0,1.3531,0,0.1957,"Cameron Dunbar","2002-10-22",128,"USA","2020, 2021, 2023","MF","W","ST","FW",167
"aDQ0NNWE5E","NPqxKXZ59d","CM",110,0,0,0,0,0,0,4,0,0.2861,-0.2861,0,0.2861,0,0,"Christopher Hegardt","2002-01-06",141,"USA","2022, 2023","MF","CM","W","FW",175
"aDQ0NzoB5E","kRQand1MKZ","ST",329,5,3,0,0.5401,0.6586,-0.5401,1,0,0.0224,-0.0224,0,0.5626,0,0.4948,"Jordan Adebayo-Smith","2001-01-11",179,"USA","2024","FW","ST","W","FW",180
"aDQ0NZOB5E","APk5LGOMOW","AM",1132,37,13,2,2.9251,-0.5068,-0.9251,18,1,1.6999,-0.6999,3,4.625,0.4289,1.3182,"Matko Miljevic","2001-05-09",168,"USA","2021, 2022, 2023","MF","AM","W","FW",175
"aDQ0O43qEv","kaDQ0wRqEv","ST",415,14,3,0,1.4635,-1.0898,-1.4635,7,1,1.1088,-0.1088,1,2.5723,0,1.149,"Rob Friend","1981-01-23",207,"Canada","2014","FW","ST","W","FW",195
"aDQ0od3qEv","YgOMngl5wN","GK",8508,0,0,0,0,0,0,7,0,0.5503,-0.5503,0,0.5503,0,0,"Tyler Deric","1988-08-30",185,"USA","2014, 2015, 2016, 2017, 2018, 2019","GK","GK","GK","GK",190
"aDQ0ol2qEv","Z2vQ1xlqrA","GK",783,0,0,0,0,0,0,1,0,0.2449,-0.2449,0,0.2449,0,0,"Luis Marín","1983-05-18",192,"Chile","2015","GK","GK","GK","GK",185
"aDQ0P4rWQE","jYQJ8EW5GR, eVq3ya6MWO","DM",5690,50,5,1,2.8338,-1.2384,-1.8338,20,1,1.2022,-0.2022,2,4.0361,0.5182,1.7312,"Jhegson Méndez","1997-04-26",159,"Ecuador","2019, 2020, 2021, 2022","MF","DM","CM","MF",170
"aDQ0PA8lQE","kRQabn8MKZ, 0KPqjA456v","ST",4462,99,38,15,17.2259,-1.2386,-2.2259,27,1,2.3111,-1.3111,16,19.537,8.6629,11.3927,"Ayo Akinola","2000-01-20",183,"USA","2018, 2019, 2020, 2021, 2022, 2023, 2024","FW","ST","W","FW",177
"aDQ0PajGQE","X0Oq66zq6D","FB",8037,39,9,3,1.6147,0.267,1.3853,54,9,5.9821,3.0179,12,7.5969,2.1353,1.1709,"Brandon Vincent","1994-05-01",181,"USA","2016, 2017, 2018","DF","FB","WB","DF",180
"aDQ0PDEpQE","mKAqBBmqbg","W",3665,122,46,13,9.9133,2.3117,3.0867,52,6,5.1441,0.8559,19,15.0574,5.4208,6.4782,"Santiago Mosquera","1995-02-07",154,"Colombia","2018, 2019, 2020","MF","W","ST","FW",167
"aDQ0PeLRQE","kaDQ0wRqEv","FB",163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Emrah Klimenta","1991-02-13",181,"Montenegro","2018","DF","FB","WB","DF",185
"aDQ0PGdGQE","vzqoOgNqap, jYQJ19EqGR","W",1715,29,10,4,4.1678,-0.2004,-0.1678,19,2,2.8135,-0.8135,6,6.9814,2.1076,2.9724,"Handwalla Bwana","1999-06-25",143,"Kenya","2018, 2019, 2020, 2021, 2022","MF","W","ST","FW",175
"aDQ0PGv3QE","zeQZBOzQKw","W",240,5,2,1,0.8737,0.2565,0.1263,2,0,0.1614,-0.1614,1,1.0351,0.0464,0.665,"Alex Mighten","2002-04-11",154,"England","2025","FW","W","ST","FW",173
"aDQ0PjnGQE","19vQ2095K6, 4wM42l4qjB, YgOMngl5wN, Vj58weDM8n","W",14704,185,76,22,18.4411,4.3265,3.5589,133,20,12.2541,7.7459,42,30.6951,11.6612,12.8198,"Tommy McNamara","1991-02-06",172,"USA","2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024","MF","CM","DM","MF",175
"aDQ0PJpPQE","9z5k7Yg5A3","ST",2383,69,33,16,12.9728,1.3121,3.0272,18,2,0.8774,1.1226,18,13.8502,6.4689,8.1445,"Tai Baribo","1998-01-15",172,"Israel","2023, 2024, 2025","FW","ST","W","FW",180
"aDQ0PjypQE","wvq9B9wQWn","CB",228,4,1,0,0.4611,-0.2395,-0.4611,0,0,0,0,0,0.4611,0,0.4674,"Timo Baumgartl","1996-03-04",196,"Germany","2025","DF","CB","FB","DF",190
"aDQ0PKPRQE","eVq3ya6MWO, WBLMvYAQxe, mKAqBBmqbg","FB",13136,38,10,3,2.6475,0.0979,0.3525,67,7,6.7587,0.2413,10,9.4063,0.3866,1.7298,"Marco Farfan","1998-11-12",150,"USA","2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025","DF","FB","WB","DF",180
"aDQ0PkRRQE","jYQJ8EW5GR, eVq3ya6MWO","DM",12035,189,57,13,13.5213,0.4487,-0.5213,187,22,16.9686,5.0314,35,30.4899,3.1885,6.9404,"Eduard Atuesta","1997-06-18",154,"Colombia","2018, 2019, 2020, 2021, 2024, 2025","MF","DM","CM","MF",180
"aDQ0PnvBQE","pzeQZ6xQKw, APk5LGOMOW, X0Oq66zq6D","AM",13553,247,95,37,34.5939,0.8064,2.4062,328,40,36.015,3.985,77,70.6089,18.4687,19.1426,"Djordje Mihailovic","1998-11-10",152,"USA","2017, 2018, 2019, 2020, 2021, 2022, 2024, 2025","MF","AM","W","FW",177
"aDQ0Pv1WQE","YgOMngl5wN","ST",3731,103,37,18,16.9106,-1.7724,1.0894,36,5,2.7019,2.2981,23,19.6125,12.951,11.6619,"Sebastián Ferreira","1998-02-13",154,"Paraguay","2022, 2023, 2024","FW","ST","W","FW",180
"aDQ0PwNpQE","NWMWlBK5lz, pzeQZ6xQKw","CB",1772,12,2,0,0.864,-0.6118,-0.864,6,2,0.8436,1.1564,2,1.7076,0,0.4712,"Chidozie Awaziem","1997-01-01",172,"Nigeria","2024, 2025","DF","CB","FB","DF",187
"aDQ0PwXWQE","kaDQ0wRqEv","W",4757,122,37,6,8.8396,-1.0092,-2.8396,94,10,10.2338,-0.2338,16,19.0734,1.3777,4.8174,"Efrain Álvarez","2002-06-19",161,"Mexico","2019, 2020, 2021, 2022, 2023","MF","W","ST","FW",175
"aDQ0PZY3QE","NPqxKXZ59d","W",1607,36,15,5,3.7388,0.6568,1.2612,36,9,5.4945,3.5055,14,9.2333,2.1265,1.8535,"Pep Biel","1996-09-05",137,"Spain","2024, 2025","MF","AM","W","FW",167
"aDQ0rNE5Ev","jYQJ19EqGR, mKAqBBmqbg, YgOMngl5wN","DM",3989,53,8,3,2.1162,-0.8991,0.8838,24,0,1.5664,-1.5664,3,3.6826,2.592,1.335,"Adam Moffat","1986-05-15",187,"Scotland","2013, 2014","MF","DM","CM","MF",182
"aDQ0Y4vMEv","WBLMvYAQxe","CB",881,4,2,1,0.4479,0.1063,0.5521,0,0,0,0,1,0.4479,0.0207,0.1592,"Steven Taylor","1986-01-23",179,"England","2016","DF","CB","FB","DF",187
"aDQ0z3P5Ev","kRQabn8MKZ","CB",1080,2,1,0,0.2957,-0.1807,-0.2957,0,0,0,0,0,0.2957,0,0.2367,"Ahmed Kantari","1985-06-28",181,"Morocco","2015","DF","CB","FB","DF",185
"aDQ0znW5Ev","jYQJ8EW5GR","W",6742,201,76,31,23.0206,2.3879,7.9794,159,16,16.4225,-0.4225,47,39.4431,14.6464,12.0723,"Nani","1986-11-17",159,"Portugal","2019, 2020, 2021","MF","W","ST","FW",177
"BLMv1GlQxe","a2lqR4JMr0, jYQJ19EqGR","AM",23420,541,196,64,53.5172,1.1633,10.4827,552,45,43.3149,1.6851,109,96.8321,26.3831,27.7844,"Albert Rusnák","1994-07-07",135,"Slovakia","2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025","MF","AM","W","FW",175
"BLMv64lMxe","4wM42l4qjB","ST",182,3,0,0,0.3884,-0.3884,-0.3884,0,0,0,0,0,0.3884,0,0.4145,"Adolfo Bautista","1979-05-15",168,"Mexico","2014","FW","ST","W","FW",182
